symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2019-02-13 00:00:00+00:00,170.18,172.48,169.92,171.39,22490233,41.4762661026,42.0368220553,41.4128989079,41.7711672777,89960932,0.0,1.0
AAPL,2019-02-14 00:00:00+00:00,170.8,171.26,169.38,169.71,21835747,41.6273724898,41.7394836804,41.281290119,41.3617177122,87342988,0.0,1.0
AAPL,2019-02-15 00:00:00+00:00,170.42,171.7,169.75,171.25,24626814,41.5347588977,41.8467204713,41.3714665114,41.7370464806,98507256,0.0,1.0
AAPL,2019-02-19 00:00:00+00:00,170.93,171.44,169.49,169.71,18972826,41.6590560872,41.7833532767,41.3080993168,41.3617177122,75891304,0.0,1.0
AAPL,2019-02-20 00:00:00+00:00,172.03,173.32,170.99,171.19,26114362,41.9271480646,42.2415468381,41.6736792859,41.7224232818,104457448,0.0,1.0
AAPL,2019-02-21 00:00:00+00:00,171.06,172.37,170.3,171.8,17249670,41.6907396845,42.0100128576,41.5055125001,41.8710924693,68998680,0.0,1.0
AAPL,2019-02-22 00:00:00+00:00,172.97,173.0,171.38,171.58,18913154,42.1562448452,42.1635564446,41.7687300779,41.8174740738,75652616,0.0,1.0
AAPL,2019-02-25 00:00:00+00:00,174.23,175.87,173.95,174.16,21873358,42.4633320194,42.8630327856,42.3950904251,42.4462716208,87493432,0.0,1.0
AAPL,2019-02-26 00:00:00+00:00,174.33,175.3,173.17,173.71,17070211,42.4877040173,42.7241123974,42.2049888411,42.33659763,68280844,0.0,1.0
AAPL,2019-02-27 00:00:00+00:00,174.87,175.0,172.73,173.21,27835389,42.6193128062,42.6509964035,42.0977520502,42.2147376403,111341556,0.0,1.0
AAPL,2019-02-28 00:00:00+00:00,173.15,174.91,172.92,174.32,28215416,42.2001144415,42.6290616054,42.1440588463,42.4852668175,112861664,0.0,1.0
AAPL,2019-03-01 00:00:00+00:00,174.97,175.15,172.89,174.28,25886167,42.6436848041,42.6875544004,42.1367472469,42.4755180183,103544668,0.0,1.0
AAPL,2019-03-04 00:00:00+00:00,175.85,177.75,173.97,175.69,27436203,42.8581583861,43.321226347,42.3999648247,42.8191631893,109744812,0.0,1.0
AAPL,2019-03-05 00:00:00+00:00,175.53,176.0,174.54,175.94,19737419,42.7801679926,42.894716383,42.538885213,42.8800931842,78949676,0.0,1.0
AAPL,2019-03-06 00:00:00+00:00,174.52,175.49,173.94,174.67,20810384,42.5340108134,42.7704191935,42.3926532253,42.5705688103,83241536,0.0,1.0
AAPL,2019-03-07 00:00:00+00:00,172.5,174.44,172.02,173.87,24796374,42.0416964549,42.514513215,41.9247108648,42.3755928268,99185496,0.0,1.0
AAPL,2019-03-08 00:00:00+00:00,172.91,173.07,169.5,170.32,23999358,42.1416216465,42.1806168432,41.3105365166,41.5103868997,95997432,0.0,1.0
AAPL,2019-03-11 00:00:00+00:00,178.9,179.12,175.35,175.49,32011034,43.6015043234,43.6551227189,42.7362983963,42.7704191935,128044136,0.0,1.0
AAPL,2019-03-12 00:00:00+00:00,180.91,182.67,179.37,180.0,32467584,44.0913814821,44.5203286459,43.7160527137,43.8695963008,129870336,0.0,1.0
AAPL,2019-03-13 00:00:00+00:00,181.71,183.3,180.92,182.25,31032524,44.2863574656,44.673872233,44.0938186819,44.4179662545,124130096,0.0,1.0
AAPL,2019-03-14 00:00:00+00:00,183.73,184.1,182.56,183.9,23579508,44.7786718241,44.8688482165,44.4935194482,44.8201042206,94318032,0.0,1.0
AAPL,2019-03-15 00:00:00+00:00,186.12,187.33,183.74,184.85,39042912,45.361162575,45.6560637501,44.7811090239,45.0516382011,156171648,0.0,1.0
AAPL,2019-03-18 00:00:00+00:00,188.02,188.39,185.79,185.8,26219832,45.824230536,45.9144069283,45.2807349818,45.2831721816,104879328,0.0,1.0
AAPL,2019-03-19 00:00:00+00:00,186.53,188.99,185.92,188.35,31646369,45.4610877666,46.060638916,45.3124185791,45.9046581292,126585476,0.0,1.0
AAPL,2019-03-20 00:00:00+00:00,188.16,189.49,184.73,186.23,31035231,45.8583513331,46.1824989057,45.0223918036,45.3879717727,124140924,0.0,1.0
AAPL,2019-03-21 00:00:00+00:00,195.09,196.33,189.81,190.02,51034237,47.5473307907,47.8495435652,46.2604892992,46.3116704948,204136948,0.0,1.0
AAPL,2019-03-22 00:00:00+00:00,191.05,197.69,190.78,195.34,42407666,46.5627020737,48.1810027372,46.4968976792,47.6082607855,169630664,0.0,1.0
AAPL,2019-03-25 00:00:00+00:00,188.74,191.98,186.6,191.51,43845293,45.9997089212,46.7893616546,45.4781481651,46.6748132642,175381172,0.0,1.0
AAPL,2019-03-26 00:00:00+00:00,186.79,192.88,184.58,191.66,49800538,45.5244549612,47.0087096361,44.9858338066,46.7113712611,199202152,0.0,1.0
AAPL,2019-03-27 00:00:00+00:00,188.47,189.76,186.55,188.75,29848427,45.9339045267,46.2483033002,45.4659621662,46.0021461209,119393708,0.0,1.0
AAPL,2019-03-28 00:00:00+00:00,188.72,189.56,187.53,188.95,20780363,45.9948345216,46.1995593043,45.704807746,46.0508901168,83121452,0.0,1.0
AAPL,2019-03-29 00:00:00+00:00,189.95,190.08,188.54,189.83,23563961,46.2946100963,46.3262936936,45.9509649253,46.2653636988,94255844,0.0,1.0
AAPL,2019-04-01 00:00:00+00:00,191.24,191.68,188.38,191.64,27861964,46.6090088698,46.7162456607,45.9119697286,46.7064968616,111447856,0.0,1.0
AAPL,2019-04-02 00:00:00+00:00,194.02,194.46,191.05,191.09,22765732,47.2865504126,47.3937872036,46.5627020737,46.5724508729,91062928,0.0,1.0
AAPL,2019-04-03 00:00:00+00:00,195.35,196.5,193.15,193.25,23271830,47.6106979853,47.8909759617,47.0745140305,47.0988860285,93087320,0.0,1.0
AAPL,2019-04-04 00:00:00+00:00,195.69,196.37,193.14,194.79,19114275,47.6935627783,47.8592923643,47.0720768307,47.4742147968,76457100,0.0,1.0
AAPL,2019-04-05 00:00:00+00:00,197.0,197.1,195.93,196.45,18526644,48.0128359514,48.0372079493,47.7520555734,47.8787899627,74106576,0.0,1.0
AAPL,2019-04-08 00:00:00+00:00,200.1,200.23,196.34,196.42,25881697,48.7683678877,48.800051485,47.851980765,47.8714783633,103526788,0.0,1.0
AAPL,2019-04-09 00:00:00+00:00,199.5,202.85,199.23,200.32,35768237,48.6221359,49.4385978312,48.5563315056,48.8219862832,143072948,0.0,1.0
AAPL,2019-04-10 00:00:00+00:00,200.62,200.74,198.18,198.68,21695288,48.895102277,48.9243486745,48.3004255271,48.4222855169,86781152,0.0,1.0
AAPL,2019-04-11 00:00:00+00:00,198.95,201.0,198.44,200.85,20900808,48.4880899113,48.9877158692,48.3637927218,48.9511578723,83603232,0.0,1.0
AAPL,2019-04-12 00:00:00+00:00,198.87,200.14,196.21,199.2,27760668,48.468592313,48.7781166869,47.8202971676,48.5490199062,111042672,0.0,1.0
AAPL,2019-04-15 00:00:00+00:00,199.23,199.85,198.01,198.58,17536646,48.5563315056,48.7074378928,48.2589931306,48.3979135189,70146584,0.0,1.0
AAPL,2019-04-16 00:00:00+00:00,199.25,201.37,198.56,199.46,25696385,48.5612059052,49.0778922616,48.3930391193,48.6123871008,102785540,0.0,1.0
AAPL,2019-04-17 00:00:00+00:00,203.13,203.38,198.61,199.54,28906780,49.5068394254,49.5677694203,48.4052251183,48.6318846992,115627120,0.0,1.0
AAPL,2019-04-18 00:00:00+00:00,203.86,204.15,202.52,203.12,24195766,49.6847550104,49.7554338045,49.358170238,49.5044022256,96783064,0.0,1.0
AAPL,2019-04-22 00:00:00+00:00,204.53,204.94,202.34,202.83,19439545,49.8480473966,49.9479725882,49.3143006417,49.4337234316,77758180,0.0,1.0
AAPL,2019-04-23 00:00:00+00:00,207.48,207.75,203.9,204.43,23322991,50.567021336,50.6328257305,49.6945038096,49.8236753987,93291964,0.0,1.0
AAPL,2019-04-24 00:00:00+00:00,207.16,208.48,207.05,207.36,17540609,50.4890309426,50.8107413155,50.4622217449,50.5377749385,70162436,0.0,1.0
AAPL,2019-04-25 00:00:00+00:00,205.28,207.76,205.12,206.83,18543206,50.0308373812,50.6352629303,49.9918421845,50.4086033494,74172824,0.0,1.0
AAPL,2019-04-26 00:00:00+00:00,204.3,205.0,202.12,204.9,18649102,49.7919918014,49.962595787,49.2606822462,49.938223789,74596408,0.0,1.0
AAPL,2019-04-29 00:00:00+00:00,204.61,205.97,203.86,204.4,22204716,49.867544995,50.1990041671,49.6847550104,49.8163637993,88818864,0.0,1.0
AAPL,2019-04-30 00:00:00+00:00,200.67,203.4,199.11,203.06,46534923,48.907288276,49.5726438199,48.527085108,49.4897790269,186139692,0.0,1.0
AAPL,2019-05-01 00:00:00+00:00,210.52,215.31,209.23,209.88,64827328,51.3079300735,52.4753487751,50.9935313001,51.1519492867,259309312,0.0,1.0
AAPL,2019-05-02 00:00:00+00:00,209.15,212.65,208.13,209.84,31996324,50.9740337017,51.8270536298,50.7254393227,51.1422004875,127985296,0.0,1.0
AAPL,2019-05-03 00:00:00+00:00,211.75,211.84,210.23,210.89,20892378,51.6077056483,51.6296404464,51.2372512795,51.3981064659,83569512,0.0,1.0
AAPL,2019-05-06 00:00:00+00:00,208.48,208.84,203.5,204.29,32443113,50.8107413155,50.8984805081,49.5970158178,49.7895546016,129772452,0.0,1.0
AAPL,2019-05-07 00:00:00+00:00,202.86,207.42,200.83,205.88,38763698,49.441035031,50.5523981373,48.9462834727,50.1770693689,155054792,0.0,1.0
AAPL,2019-05-08 00:00:00+00:00,202.9,205.34,201.75,201.9,26339504,49.4507838301,50.04546058,49.1705058538,49.2070638507,105358016,0.0,1.0
AAPL,2019-05-09 00:00:00+00:00,200.72,201.68,196.66,200.4,34908607,48.9194742749,49.1534454552,47.9299711584,48.8414838815,139634428,0.0,1.0
AAPL,2019-05-10 00:00:00+00:00,197.18,198.85,192.77,197.42,41208712,48.2443699319,48.6529717058,47.1653676426,48.3030911449,164834848,0.77,1.0
AAPL,2019-05-13 00:00:00+00:00,185.72,189.48,182.85,187.71,57430623,45.4404320101,46.3603976808,44.738224171,45.9273287347,229722492,0.0,1.0
AAPL,2019-05-14 00:00:00+00:00,188.66,189.7,185.41,186.41,36529677,46.1597668696,46.4142254594,45.3645837766,45.6092554975,146118708,0.0,1.0
AAPL,2019-05-15 00:00:00+00:00,190.92,191.75,186.02,186.27,26544718,46.7127249589,46.9158024873,45.5138335264,45.5750014566,106178872,0.0,1.0
AAPL,2019-05-16 00:00:00+00:00,190.08,192.47,188.84,189.91,33031364,46.5072007133,47.0919661263,46.2038077794,46.4656065208,132125456,0.0,1.0
AAPL,2019-05-17 00:00:00+00:00,189.0,190.9,186.76,186.93,32879090,46.2429552547,46.7078315245,45.6948905998,45.7364847924,131516360,0.0,1.0
AAPL,2019-05-20 00:00:00+00:00,183.09,184.35,180.28,183.52,38612290,44.7969453841,45.1052317524,44.1094178483,44.902154224,154449160,0.0,1.0
AAPL,2019-05-21 00:00:00+00:00,186.6,188.0,184.7,185.22,28364848,45.6557431245,45.9982835338,45.1908668547,45.3180961496,113459392,0.0,1.0
AAPL,2019-05-22 00:00:00+00:00,182.78,185.71,182.55,184.66,29748556,44.7210971506,45.4379852929,44.6648226548,45.1810799859,118994224,0.0,1.0
AAPL,2019-05-23 00:00:00+00:00,179.66,180.54,177.81,179.8,36529736,43.9577213813,44.1730324957,43.5050786976,43.9919754222,146118944,0.0,1.0
AAPL,2019-05-24 00:00:00+00:00,178.97,182.14,178.62,180.2,23714686,43.7888978938,44.5645072492,43.7032627915,44.0898441106,94858744,0.0,1.0
AAPL,2019-05-28 00:00:00+00:00,178.23,180.59,177.91,178.92,27948160,43.6078408204,44.1852660817,43.5295458697,43.7766643078,111792640,0.0,1.0
AAPL,2019-05-29 00:00:00+00:00,177.38,179.35,176.0,176.42,28481165,43.3998698576,43.8818731478,43.0622228827,43.1649850055,113924660,0.0,1.0
AAPL,2019-05-30 00:00:00+00:00,178.3,179.23,176.67,177.95,21218412,43.6249678408,43.8525125413,43.2261529357,43.5393327385,84873648,0.0,1.0
AAPL,2019-05-31 00:00:00+00:00,175.07,177.99,174.99,176.23,27043584,42.8346781822,43.5491196073,42.8151044446,43.1184973785,108174336,0.0,1.0
AAPL,2019-06-03 00:00:00+00:00,173.3,177.92,170.27,175.6,40396069,42.4016092362,43.5319925869,41.6602539218,42.9643541943,161584276,0.0,1.0
AAPL,2019-06-04 00:00:00+00:00,179.64,179.83,174.52,175.44,30967961,43.9528279469,43.9993155738,42.7001087357,42.925206719,123871844,0.0,1.0
AAPL,2019-06-05 00:00:00+00:00,182.54,184.99,181.14,184.28,29773427,44.6623759375,45.2618216538,44.3198355282,45.088104732,119093708,0.0,1.0
AAPL,2019-06-06 00:00:00+00:00,185.22,185.47,182.15,183.08,22526311,45.3180961496,45.3792640799,44.5669539664,44.7944986668,90105244,0.0,1.0
AAPL,2019-06-07 00:00:00+00:00,190.15,191.92,185.77,186.51,30684393,46.5243277338,46.9573966798,45.4526655961,45.6337226696,122737572,0.0,1.0
AAPL,2019-06-10 00:00:00+00:00,192.58,195.37,191.62,191.81,26220851,47.1188800156,47.801514117,46.8839951635,46.9304827905,104883404,0.0,1.0
AAPL,2019-06-11 00:00:00+00:00,194.81,196.0,193.6,194.86,26932882,47.6644979533,47.9556573012,47.368445171,47.6767315393,107731528,0.0,1.0
AAPL,2019-06-12 00:00:00+00:00,194.19,195.97,193.39,193.95,18253189,47.5128014863,47.9483171496,47.3170641096,47.4540802733,73012756,0.0,1.0
AAPL,2019-06-13 00:00:00+00:00,194.15,196.79,193.6,194.7,21674625,47.5030146175,48.1489479607,47.368445171,47.637584064,86698500,0.0,1.0
AAPL,2019-06-14 00:00:00+00:00,192.74,193.59,190.3,191.55,18761474,47.158027491,47.3659984538,46.5610284919,46.8668681431,75045896,0.0,1.0
AAPL,2019-06-17 00:00:00+00:00,193.89,194.96,192.17,192.9,14669144,47.43939997,47.7011987114,47.01856461,47.1971749663,58676576,0.0,1.0
AAPL,2019-06-18 00:00:00+00:00,198.45,200.29,195.21,196.05,26551004,48.5551030175,49.005298984,47.7623666417,47.9678908872,106204016,0.0,1.0
AAPL,2019-06-19 00:00:00+00:00,197.87,199.88,197.31,199.68,21124235,48.4131934193,48.9049835784,48.2761772556,48.8560492342,84496940,0.0,1.0
AAPL,2019-06-20 00:00:00+00:00,199.46,200.61,198.03,200.37,21513988,48.8022214556,49.0835939346,48.4523408947,49.0248727216,86055952,0.0,1.0
AAPL,2019-06-21 00:00:00+00:00,198.78,200.85,198.15,198.8,47800589,48.6358446854,49.1423151477,48.4817015012,48.6407381198,191202356,0.0,1.0
AAPL,2019-06-24 00:00:00+00:00,198.58,200.16,198.17,198.54,18220421,48.5869103412,48.9734916602,48.4865949356,48.5771234723,72881684,0.0,1.0
AAPL,2019-06-25 00:00:00+00:00,195.57,199.26,195.29,198.43,21070334,47.8504484612,48.7532871114,47.7819403793,48.550209583,84281336,0.0,1.0
AAPL,2019-06-26 00:00:00+00:00,199.8,200.99,197.35,197.77,26067512,48.8854098407,49.1765691886,48.2859641244,48.3887262472,104270048,0.0,1.0
AAPL,2019-06-27 00:00:00+00:00,199.74,201.57,199.57,200.29,20899717,48.8707295374,49.3184787867,48.8291353449,49.005298984,83598868,0.0,1.0
AAPL,2019-06-28 00:00:00+00:00,197.92,199.5,197.05,198.68,31110642,48.4254270054,48.8120083244,48.2125626082,48.6113775133,124442568,0.0,1.0
AAPL,2019-07-01 00:00:00+00:00,201.55,204.49,200.65,203.17,27316739,49.3135853523,50.0329202118,49.0933808035,49.7099535402,109266956,0.0,1.0
AAPL,2019-07-02 00:00:00+00:00,202.73,203.13,201.36,201.41,16935217,49.602297983,49.7001666714,49.2670977253,49.2793313114,67740868,0.0,1.0
AAPL,2019-07-03 00:00:00+00:00,204.41,204.44,202.69,203.28,11362045,50.0133464742,50.0206866258,49.5925111142,49.7368674295,45448180,0.0,1.0
AAPL,2019-07-05 00:00:00+00:00,204.23,205.08,202.9,203.35,17265518,49.9693055644,50.1772765272,49.6438921756,49.75399445,69062072,0.0,1.0
AAPL,2019-07-08 00:00:00+00:00,200.02,201.4,198.41,200.81,25338628,48.9392376193,49.2768845942,48.5453161486,49.1325282788,101354512,0.0,1.0
AAPL,2019-07-09 00:00:00+00:00,201.24,201.51,198.81,199.2,20578015,49.2377371188,49.3037984835,48.643184837,48.7386068081,82312060,0.0,1.0
AAPL,2019-07-10 00:00:00+00:00,203.23,203.73,201.56,201.85,17897138,49.7246338435,49.8469697039,49.3160320695,49.3869868686,71588552,0.0,1.0
AAPL,2019-07-11 00:00:00+00:00,201.75,204.39,201.71,203.31,20191842,49.3625196965,50.0084530397,49.3527328277,49.7442075811,80767368,0.0,1.0
AAPL,2019-07-12 00:00:00+00:00,203.3,204.0,202.2,202.45,17595212,49.7417608639,49.9130310686,49.4726219709,49.5337899011,70380848,0.0,1.0
AAPL,2019-07-15 00:00:00+00:00,205.21,205.87,204.0,204.09,16947420,50.2090838509,50.3705671867,49.9130310686,49.9350515235,67789680,0.0,1.0
AAPL,2019-07-16 00:00:00+00:00,204.5,206.11,203.5,204.59,16866816,50.035366929,50.4292883997,49.7906952081,50.0573873839,67467264,0.0,1.0
AAPL,2019-07-17 00:00:00+00:00,203.35,205.09,203.27,204.05,14107450,49.75399445,50.1797232444,49.7344207123,49.9252646546,56429800,0.0,1.0
AAPL,2019-07-18 00:00:00+00:00,205.66,205.88,203.7,204.0,18582161,50.3191861253,50.3730139039,49.8396295523,49.9130310686,74328644,0.0,1.0
AAPL,2019-07-19 00:00:00+00:00,202.59,206.5,202.36,205.79,20929307,49.5680439421,50.5247103709,49.5117694463,50.350993449,83717228,0.0,1.0
AAPL,2019-07-22 00:00:00+00:00,207.22,207.23,203.61,203.65,22277932,50.70087401,50.7033207272,49.8176090974,49.8273959663,89111728,0.0,1.0
AAPL,2019-07-23 00:00:00+00:00,208.84,208.91,207.29,208.46,18355210,51.0972421979,51.1143692183,50.7180010304,51.0042669439,73420840,0.0,1.0
AAPL,2019-07-24 00:00:00+00:00,208.67,209.15,207.17,207.67,14991567,51.0556480053,51.1730904313,50.6886404239,50.8109762844,59966268,0.0,1.0
AAPL,2019-07-25 00:00:00+00:00,207.02,209.24,206.73,208.89,13909535,50.6519396658,51.1951108862,50.5809848667,51.1094757839,55638140,0.0,1.0
AAPL,2019-07-26 00:00:00+00:00,207.74,209.73,207.14,207.48,17618874,50.8281033048,51.3150000295,50.6813002723,50.7644886574,70475496,0.0,1.0
AAPL,2019-07-29 00:00:00+00:00,209.68,210.64,208.44,208.46,21673389,51.3027664434,51.5376512955,50.9993735095,51.0042669439,86693556,0.0,1.0
AAPL,2019-07-30 00:00:00+00:00,208.78,210.16,207.31,208.76,33935718,51.0825618946,51.4202088695,50.7228944648,51.0776684602,135742872,0.0,1.0
AAPL,2019-07-31 00:00:00+00:00,213.04,221.37,211.3,216.42,69281361,52.1248634257,54.162978861,51.6991346313,52.9518538425,277125444,0.0,1.0
AAPL,2019-08-01 00:00:00+00:00,208.43,218.03,206.74,213.9,54017922,50.9969267923,53.3457753132,50.5834315839,52.3352811057,216071688,0.0,1.0
AAPL,2019-08-02 00:00:00+00:00,204.02,206.43,201.63,205.53,40862122,49.917924503,50.5075833504,49.33315909,50.2873788016,163448488,0.0,1.0
AAPL,2019-08-05 00:00:00+00:00,193.34,198.65,192.58,197.99,52392969,47.3048305235,48.6040373616,47.1188800156,48.4425540258,209571876,0.0,1.0
AAPL,2019-08-06 00:00:00+00:00,197.0,198.07,194.04,196.31,35824787,48.2003290221,48.4621277635,47.4761007282,48.0315055347,143299148,0.0,1.0
AAPL,2019-08-07 00:00:00+00:00,199.04,199.56,193.82,195.41,33364400,48.6994593328,48.8266886277,47.4222729496,47.8113009858,133457600,0.0,1.0
AAPL,2019-08-08 00:00:00+00:00,203.43,203.53,199.39,200.2,27009523,49.7735681877,49.7980353597,48.7850944351,48.9832785291,108038092,0.0,1.0
AAPL,2019-08-09 00:00:00+00:00,200.99,202.76,199.29,201.3,24619746,49.3649664137,49.7996944626,48.9474309995,49.4411052245,98478984,0.77,1.0
AAPL,2019-08-12 00:00:00+00:00,200.48,202.05,199.15,199.62,22481889,49.2397057894,49.6253120249,48.9130457301,49.0284819917,89927556,0.0,1.0
AAPL,2019-08-13 00:00:00+00:00,208.97,212.14,200.48,201.02,47539786,51.3249267699,52.1035075128,49.2397057894,49.3723346857,190159144,0.0,1.0
AAPL,2019-08-14 00:00:00+00:00,202.75,206.44,202.59,203.16,36547443,49.797238372,50.7035358299,49.7579409212,49.8979380895,146189772,0.0,1.0
AAPL,2019-08-15 00:00:00+00:00,201.74,205.14,199.67,203.46,27883363,49.5491732141,50.3842440425,49.040762445,49.9716208097,111533452,0.0,1.0
AAPL,2019-08-16 00:00:00+00:00,206.5,207.16,203.84,204.28,28813624,50.7182723739,50.8803743582,50.0649522552,50.1730202448,115254496,0.0,1.0
AAPL,2019-08-19 00:00:00+00:00,210.35,212.73,210.03,210.62,24431915,51.6638672826,52.2484168625,51.5852723811,51.7301817307,97727660,0.0,1.0
AAPL,2019-08-20 00:00:00+00:00,210.36,213.35,210.32,210.88,26919529,51.6663233732,52.4006944841,51.6564990106,51.7940400882,107678116,0.0,1.0
AAPL,2019-08-21 00:00:00+00:00,212.64,213.65,211.6,212.99,21564747,52.2263120464,52.4743772043,51.9708786166,52.3122752199,86258988,0.0,1.0
AAPL,2019-08-22 00:00:00+00:00,212.46,214.44,210.75,213.19,22267819,52.1821024143,52.6684083674,51.7621109094,52.3613970334,89071276,0.0,1.0
AAPL,2019-08-23 00:00:00+00:00,202.64,212.05,201.0,209.43,46882843,49.7702213746,52.0814026968,49.3674225044,51.4379069408,187531372,0.0,1.0
AAPL,2019-08-26 00:00:00+00:00,206.49,207.19,205.06,205.86,26066130,50.7158162832,50.8877426303,50.3645953172,50.5610825709,104264520,0.0,1.0
AAPL,2019-08-27 00:00:00+00:00,204.16,208.55,203.53,207.86,25897344,50.1435471567,51.2217709616,49.9888134444,51.0523007053,103589376,0.0,1.0
AAPL,2019-08-28 00:00:00+00:00,205.53,205.72,203.32,204.1,15957632,50.4800315787,50.5266973015,49.9372355403,50.1288106127,63830528,0.0,1.0
AAPL,2019-08-29 00:00:00+00:00,209.01,209.32,206.66,208.5,21007652,51.3347511325,51.4108899434,50.7575698247,51.2094905083,84030608,0.0,1.0
AAPL,2019-08-30 00:00:00+00:00,208.74,210.45,207.2,210.16,21162561,51.2684366844,51.6884281893,50.8901987209,51.6172015598,84650244,0.0,1.0
AAPL,2019-09-03 00:00:00+00:00,205.7,206.98,204.22,206.43,20059574,50.5217851202,50.8361647262,50.1582837007,50.7010797392,80238296,0.0,1.0
AAPL,2019-09-04 00:00:00+00:00,209.19,209.48,207.32,208.39,19216820,51.3789607646,51.4501873941,50.919671809,51.1824735109,76867280,0.0,1.0
AAPL,2019-09-05 00:00:00+00:00,213.28,213.97,211.51,212.0,23946984,52.3835018494,52.5529721058,51.9487738005,52.0691222434,95787936,0.0,1.0
AAPL,2019-09-06 00:00:00+00:00,213.26,214.42,212.51,214.05,19362294,52.3785896681,52.663496186,52.1943828677,52.5726208312,77449176,0.0,1.0
AAPL,2019-09-09 00:00:00+00:00,214.17,216.44,211.07,214.84,27309401,52.6020939192,53.1596265017,51.8407058109,52.7666519942,109237604,0.0,1.0
AAPL,2019-09-10 00:00:00+00:00,216.7,216.78,211.71,213.86,31777931,53.2234848592,53.2431335846,51.9978956139,52.5259551084,127111724,0.0,1.0
AAPL,2019-09-11 00:00:00+00:00,223.59,223.71,217.73,218.07,44289646,54.9157313321,54.9452044202,53.4764621984,53.5599692812,177158584,0.0,1.0
AAPL,2019-09-12 00:00:00+00:00,223.09,226.42,222.86,224.8,32226669,54.7929267985,55.6108049923,54.7364367131,55.2129183034,128906676,0.0,1.0
AAPL,2019-09-13 00:00:00+00:00,218.75,220.79,217.02,220.0,39763296,53.7269834469,54.228025944,53.3020797607,54.0339947809,159053184,0.0,1.0
AAPL,2019-09-16 00:00:00+00:00,219.9,220.13,217.56,217.73,21158141,54.0094338742,54.0659239597,53.434708657,53.4764621984,84632564,0.0,1.0
AAPL,2019-09-17 00:00:00+00:00,220.7,220.82,219.12,219.96,18386468,54.2059211279,54.235394216,53.8178588018,54.0241704182,73545872,0.0,1.0
AAPL,2019-09-18 00:00:00+00:00,222.77,222.85,219.44,221.06,25643093,54.714331897,54.7339806224,53.8964537033,54.2943403921,102572372,0.0,1.0
AAPL,2019-09-19 00:00:00+00:00,220.96,223.76,220.37,222.01,22187876,54.2697794854,54.9574848735,54.1248701358,54.527669006,88751504,0.0,1.0
AAPL,2019-09-20 00:00:00+00:00,217.73,222.56,217.47,221.38,57977094,53.4764621984,54.6627539929,53.4126038409,54.3729352936,231908376,0.0,1.0
AAPL,2019-09-23 00:00:00+00:00,218.72,219.84,217.65,218.95,19419648,53.7196151749,53.9946973302,53.456813473,53.7761052604,77678592,0.0,1.0
AAPL,2019-09-24 00:00:00+00:00,217.68,222.49,217.19,221.03,31434367,53.464181745,54.6455613582,53.3438333021,54.2869721201,125737468,0.0,1.0
AAPL,2019-09-25 00:00:00+00:00,221.03,221.5,217.14,218.55,22481006,54.2869721201,54.4024083817,53.3315528488,53.6778616335,89924024,0.0,1.0
AAPL,2019-09-26 00:00:00+00:00,219.89,220.94,218.83,220.0,19088312,54.0069777835,54.2648673041,53.7466321723,54.0339947809,76353248,0.0,1.0
AAPL,2019-09-27 00:00:00+00:00,218.82,220.96,217.28,220.54,25361285,53.7441760816,54.2697794854,53.3659381182,54.1666236772,101445140,0.0,1.0
AAPL,2019-09-30 00:00:00+00:00,223.97,224.58,220.79,220.9,26318583,55.0090627776,55.1588843086,54.228025944,54.2550429414,105274332,0.0,1.0
AAPL,2019-10-01 00:00:00+00:00,224.59,228.22,224.2,225.07,36187163,55.1613403993,56.0529013132,55.0655528631,55.2792327515,144748652,0.0,1.0
AAPL,2019-10-02 00:00:00+00:00,218.96,223.58,217.93,223.06,35767257,53.778561351,54.9132752414,53.5255840118,54.7855585265,143069028,0.0,1.0
AAPL,2019-10-03 00:00:00+00:00,220.82,220.96,215.13,218.43,30352686,54.235394216,54.2697794854,52.8378786237,53.6483885454,121410744,0.0,1.0
AAPL,2019-10-04 00:00:00+00:00,227.01,227.49,223.89,225.64,34755553,55.7557143419,55.8736066941,54.9894140523,55.4192299198,139022212,0.0,1.0
AAPL,2019-10-07 00:00:00+00:00,227.06,229.93,225.84,226.27,30889269,55.7679947952,56.4728928181,55.4683517333,55.5739636322,123557076,0.0,1.0
AAPL,2019-10-08 00:00:00+00:00,224.4,228.06,224.33,225.82,29282700,55.1146746765,56.0136038624,55.0974820418,55.4634395519,117130800,0.0,1.0
AAPL,2019-10-09 00:00:00+00:00,227.03,227.79,225.64,227.03,19029424,55.7606265232,55.9472894143,55.4192299198,55.7606265232,76117696,0.0,1.0
AAPL,2019-10-10 00:00:00+00:00,230.09,230.44,227.3,227.93,28962984,56.5121902688,56.5981534423,55.8269409714,55.9816746837,115851936,0.0,1.0
AAPL,2019-10-11 00:00:00+00:00,236.21,237.64,232.31,232.95,41990210,58.01531776,58.3665387261,57.057442398,57.214632201,167960840,0.0,1.0
AAPL,2019-10-14 00:00:00+00:00,235.87,238.13,234.67,234.9,24413484,57.9318106772,58.486887169,57.6370797965,57.693569882,97653936,0.0,1.0
AAPL,2019-10-15 00:00:00+00:00,235.32,237.65,234.88,236.39,23040483,57.7967256902,58.3689948167,57.6886577006,58.0595273921,92161932,0.0,1.0
